Fast Name,Charged Name,Fast Type,Fast Power,Fast Energy,Fast Power Per Energy,Charged Type,Charged Power,Charged Energy,Charged Power Per Energy,Charged Rate
Bite,Moonblast,Dark,4,2,2.0,Fairy,110,-60,-1.8333333333333333,30.0
Bite,Play Rough,Dark,4,2,2.0,Fairy,90,-60,-1.5,30.0
Psywave,Precipice Blades,Psychic,3,2,1.5,Ground,130,-60,-2.1666666666666665,30.0
Psywave,Payback,Psychic,3,2,1.5,Dark,110,-60,-1.8333333333333333,30.0
Psywave,Origin Pulse,Psychic,3,2,1.5,Water,130,-60,-2.1666666666666665,30.0
Psywave,Outrage,Psychic,3,2,1.5,Dragon,110,-60,-1.8333333333333333,30.0
Bite,Psybeam,Dark,4,2,2.0,Psychic,70,-60,-1.1666666666666667,30.0
Bite,Bulldoze,Dark,4,2,2.0,Ground,80,-60,-1.3333333333333333,30.0
Bite,Power Gem,Dark,4,2,2.0,Rock,80,-60,-1.3333333333333333,30.0
Psywave,Acrobatics,Psychic,3,2,1.5,Flying,110,-60,-1.8333333333333333,30.0
Psywave,Luster Purge,Psychic,3,2,1.5,Psychic,120,-60,-2.0,30.0
Psywave,Mist Ball,Psychic,3,2,1.5,Psychic,120,-60,-2.0,30.0
Psywave,Aurora Beam,Psychic,3,2,1.5,Ice,80,-60,-1.3333333333333333,30.0
Psywave,Meteor Beam,Psychic,3,2,1.5,Rock,120,-60,-2.0,30.0
Bite,Rock Tomb,Dark,4,2,2.0,Rock,70,-60,-1.1666666666666667,30.0
Bite,Bug Buzz,Dark,4,2,2.0,Bug,100,-60,-1.6666666666666667,30.0
Psywave,Gyro Ball,Psychic,3,2,1.5,Steel,80,-60,-1.3333333333333333,30.0
Psywave,Power Gem,Psychic,3,2,1.5,Rock,80,-60,-1.3333333333333333,30.0
Bite,Thunder,Dark,4,2,2.0,Electric,100,-60,-1.6666666666666667,30.0
Bite,Luster Purge,Dark,4,2,2.0,Psychic,120,-60,-2.0,30.0
Psywave,Bug Buzz,Psychic,3,2,1.5,Bug,100,-60,-1.6666666666666667,30.0
Bite,Mist Ball,Dark,4,2,2.0,Psychic,120,-60,-2.0,30.0
Scratch,Aurora Beam,Normal,4,2,2.0,Ice,80,-60,-1.3333333333333333,30.0
Bite,Acrobatics,Dark,4,2,2.0,Flying,110,-60,-1.8333333333333333,30.0
Bite,Meteor Beam,Dark,4,2,2.0,Rock,120,-60,-2.0,30.0
Scratch,Mist Ball,Normal,4,2,2.0,Psychic,120,-60,-2.0,30.0
Lick,Shadow Force,Ghost,3,3,1.0,Ghost,120,-90,-1.3333333333333333,30.0
Scratch,Acrobatics,Normal,4,2,2.0,Flying,110,-60,-1.8333333333333333,30.0
Cut,Bulldoze,Normal,3,2,1.5,Ground,80,-60,-1.3333333333333333,30.0
Psywave,Psybeam,Psychic,3,2,1.5,Psychic,70,-60,-1.1666666666666667,30.0
Scratch,Gyro Ball,Normal,4,2,2.0,Steel,80,-60,-1.3333333333333333,30.0
Scratch,Luster Purge,Normal,4,2,2.0,Psychic,120,-60,-2.0,30.0
Cut,Moonblast,Normal,3,2,1.5,Fairy,110,-60,-1.8333333333333333,30.0
Bite,Darkest Lariat,Dark,4,2,2.0,Dark,120,-60,-2.0,30.0
Bug Bite,Shadow Force,Bug,3,3,1.0,Ghost,120,-90,-1.3333333333333333,30.0
Bite,High Horsepower,Dark,4,2,2.0,Ground,100,-60,-1.6666666666666667,30.0
Scratch,Meteor Beam,Normal,4,2,2.0,Rock,120,-60,-2.0,30.0
Psywave,Rock Tomb,Psychic,3,2,1.5,Rock,70,-60,-1.1666666666666667,30.0
Cut,Play Rough,Normal,3,2,1.5,Fairy,90,-60,-1.5,30.0
Psywave,Moongeist Beam,Psychic,3,2,1.5,Ghost,135,-65,-2.076923076923077,33.0
Scratch,Roar Of Time,Normal,4,2,2.0,Dragon,150,-65,-2.3076923076923075,33.0
Psywave,Earthquake,Psychic,3,2,1.5,Ground,110,-65,-1.6923076923076923,33.0
Bite,Petal Blizzard,Dark,4,2,2.0,Grass,110,-65,-1.6923076923076923,33.0
Psywave,Sunsteel Strike,Psychic,3,2,1.5,Steel,135,-65,-2.076923076923077,33.0
Psywave,Roar Of Time,Psychic,3,2,1.5,Dragon,150,-65,-2.3076923076923075,33.0
Cut,Sunsteel Strike,Normal,3,2,1.5,Steel,135,-65,-2.076923076923077,33.0
Cut,Moongeist Beam,Normal,3,2,1.5,Ghost,135,-65,-2.076923076923077,33.0
Psywave,Hurricane,Psychic,3,2,1.5,Flying,110,-65,-1.6923076923076923,33.0
Scratch,Earthquake,Normal,4,2,2.0,Ground,110,-65,-1.6923076923076923,33.0
Scratch,Sludge Wave,Normal,4,2,2.0,Poison,110,-65,-1.6923076923076923,33.0
Bite,Sacred Fire Plus Plus,Dark,4,2,2.0,Fire,130,-65,-2.0,33.0
Psywave,Sacred Fire Plus,Psychic,3,2,1.5,Fire,130,-65,-2.0,33.0
Scratch,Sacred Fire Plus Plus,Normal,4,2,2.0,Fire,130,-65,-2.0,33.0
Scratch,Sacred Fire,Normal,4,2,2.0,Fire,130,-65,-2.0,33.0
Bite,Moongeist Beam,Dark,4,2,2.0,Ghost,135,-65,-2.076923076923077,33.0
Bite,Sludge Wave,Dark,4,2,2.0,Poison,110,-65,-1.6923076923076923,33.0
Bite,Sunsteel Strike,Dark,4,2,2.0,Steel,135,-65,-2.076923076923077,33.0
Psywave,Draco Meteor,Psychic,3,2,1.5,Dragon,150,-65,-2.3076923076923075,33.0
Cut,Sacred Fire Plus Plus,Normal,3,2,1.5,Fire,130,-65,-2.0,33.0
Cut,Sacred Fire Plus,Normal,3,2,1.5,Fire,130,-65,-2.0,33.0
Cut,Hurricane,Normal,3,2,1.5,Flying,110,-65,-1.6923076923076923,33.0
Bite,Roar Of Time,Dark,4,2,2.0,Dragon,150,-65,-2.3076923076923075,33.0
Psywave,Futuresight,Psychic,3,2,1.5,Psychic,120,-65,-1.8461538461538463,33.0
Cut,Sacred Fire,Normal,3,2,1.5,Fire,130,-65,-2.0,33.0
Psywave,Sacred Fire,Psychic,3,2,1.5,Fire,130,-65,-2.0,33.0
Scratch,Moongeist Beam,Normal,4,2,2.0,Ghost,135,-65,-2.076923076923077,33.0
Cut,Roar Of Time,Normal,3,2,1.5,Dragon,150,-65,-2.3076923076923075,33.0
Psywave,Sacred Fire Plus Plus,Psychic,3,2,1.5,Fire,130,-65,-2.0,33.0
Bite,Hurricane,Dark,4,2,2.0,Flying,110,-65,-1.6923076923076923,33.0
Bite,Draco Meteor,Dark,4,2,2.0,Dragon,150,-65,-2.3076923076923075,33.0
Scratch,Hurricane,Normal,4,2,2.0,Flying,110,-65,-1.6923076923076923,33.0
Scratch,Draco Meteor,Normal,4,2,2.0,Dragon,150,-65,-2.3076923076923075,33.0
Cut,Petal Blizzard,Normal,3,2,1.5,Grass,110,-65,-1.6923076923076923,33.0
Psywave,Petal Blizzard,Psychic,3,2,1.5,Grass,110,-65,-1.6923076923076923,33.0
Cut,Futuresight,Normal,3,2,1.5,Psychic,120,-65,-1.8461538461538463,33.0
Scratch,Sacred Fire Plus,Normal,4,2,2.0,Fire,130,-65,-2.0,33.0
Bite,Futuresight,Dark,4,2,2.0,Psychic,120,-65,-1.8461538461538463,33.0
Bite,Earthquake,Dark,4,2,2.0,Ground,110,-65,-1.6923076923076923,33.0
Scratch,Petal Blizzard,Normal,4,2,2.0,Grass,110,-65,-1.6923076923076923,33.0
Scratch,Futuresight,Normal,4,2,2.0,Psychic,120,-65,-1.8461538461538463,33.0
Cut,Earthquake,Normal,3,2,1.5,Ground,110,-65,-1.6923076923076923,33.0
Bite,Sacred Fire,Dark,4,2,2.0,Fire,130,-65,-2.0,33.0
Cut,Sludge Wave,Normal,3,2,1.5,Poison,110,-65,-1.6923076923076923,33.0
Scratch,Sunsteel Strike,Normal,4,2,2.0,Steel,135,-65,-2.076923076923077,33.0
Bite,Sacred Fire Plus,Dark,4,2,2.0,Fire,130,-65,-2.0,33.0
Psywave,Sludge Wave,Psychic,3,2,1.5,Poison,110,-65,-1.6923076923076923,33.0
Cut,Draco Meteor,Normal,3,2,1.5,Dragon,150,-65,-2.3076923076923075,33.0
Bug Bite,Struggle,Bug,3,3,1.0,Normal,35,-100,-0.35,34.0
Water Gun,Struggle,Water,3,3,1.0,Normal,35,-100,-0.35,34.0
Tackle,Struggle,Normal,3,3,1.0,Normal,35,-100,-0.35,34.0
Dragon Breath,Struggle,Dragon,4,3,1.3333333333333333,Normal,35,-100,-0.35,34.0
Lick,Struggle,Ghost,3,3,1.0,Normal,35,-100,-0.35,34.0
Cut,Dragon Ascent,Normal,3,2,1.5,Flying,150,-70,-2.142857142857143,35.0
Scratch,Return,Normal,4,2,2.0,Normal,130,-70,-1.8571428571428572,35.0
Bite,Return,Dark,4,2,2.0,Normal,130,-70,-1.8571428571428572,35.0
Scratch,Frustration,Normal,4,2,2.0,Normal,10,-70,-0.14285714285714285,35.0
Psywave,Frustration,Psychic,3,2,1.5,Normal,10,-70,-0.14285714285714285,35.0
Bite,Dazzling Gleam,Dark,4,2,2.0,Fairy,110,-70,-1.5714285714285714,35.0
Psywave,Return,Psychic,3,2,1.5,Normal,130,-70,-1.8571428571428572,35.0
Scratch,Dazzling Gleam,Normal,4,2,2.0,Fairy,110,-70,-1.5714285714285714,35.0
Bite,Frustration,Dark,4,2,2.0,Normal,10,-70,-0.14285714285714285,35.0
Scratch,Boomburst,Normal,4,2,2.0,Normal,150,-70,-2.142857142857143,35.0
Cut,Dazzling Gleam,Normal,3,2,1.5,Fairy,110,-70,-1.5714285714285714,35.0
Cut,Frustration,Normal,3,2,1.5,Normal,10,-70,-0.14285714285714285,35.0
Cut,Return,Normal,3,2,1.5,Normal,130,-70,-1.8571428571428572,35.0
Cut,Boomburst,Normal,3,2,1.5,Normal,150,-70,-2.142857142857143,35.0
Bite,Dragon Ascent,Dark,4,2,2.0,Flying,150,-70,-2.142857142857143,35.0
Bite,Boomburst,Dark,4,2,2.0,Normal,150,-70,-2.142857142857143,35.0
Psywave,Flash Cannon,Psychic,3,2,1.5,Steel,110,-70,-1.5714285714285714,35.0
Psywave,Boomburst,Psychic,3,2,1.5,Normal,150,-70,-2.142857142857143,35.0
Cut,Flash Cannon,Normal,3,2,1.5,Steel,110,-70,-1.5714285714285714,35.0
Psywave,Dragon Ascent,Psychic,3,2,1.5,Flying,150,-70,-2.142857142857143,35.0
Psywave,Dazzling Gleam,Psychic,3,2,1.5,Fairy,110,-70,-1.5714285714285714,35.0
Scratch,Flash Cannon,Normal,4,2,2.0,Steel,110,-70,-1.5714285714285714,35.0
Bite,Flash Cannon,Dark,4,2,2.0,Steel,110,-70,-1.5714285714285714,35.0
Scratch,Dragon Ascent,Normal,4,2,2.0,Flying,150,-70,-2.142857142857143,35.0
Scratch,Aeroblast Plus,Normal,4,2,2.0,Flying,170,-75,-2.2666666666666666,38.0
Psywave,Blizzard,Psychic,3,2,1.5,Ice,140,-75,-1.8666666666666667,38.0
Psywave,Gunk Shot,Psychic,3,2,1.5,Poison,130,-75,-1.7333333333333334,38.0
Bite,Blizzard,Dark,4,2,2.0,Ice,140,-75,-1.8666666666666667,38.0
Scratch,Aeroblast,Normal,4,2,2.0,Flying,170,-75,-2.2666666666666666,38.0
Psywave,Hydro Pump,Psychic,3,2,1.5,Water,130,-75,-1.7333333333333334,38.0
Scratch,Seed Flare,Normal,4,2,2.0,Grass,130,-75,-1.7333333333333334,38.0
Scratch,Blizzard,Normal,4,2,2.0,Ice,140,-75,-1.8666666666666667,38.0
Scratch,Heat Wave,Normal,4,2,2.0,Fire,95,-75,-1.2666666666666666,38.0
Psywave,Focus Blast,Psychic,3,2,1.5,Fighting,150,-75,-2.0,38.0
Bite,Heat Wave,Dark,4,2,2.0,Fire,95,-75,-1.2666666666666666,38.0
Psywave,Heat Wave,Psychic,3,2,1.5,Fire,95,-75,-1.2666666666666666,38.0
Scratch,Aeroblast Plus Plus,Normal,4,2,2.0,Flying,170,-75,-2.2666666666666666,38.0
Cut,Poltergeist,Normal,3,2,1.5,Ghost,150,-75,-2.0,38.0
Scratch,Poltergeist,Normal,4,2,2.0,Ghost,150,-75,-2.0,38.0
Scratch,Gunk Shot,Normal,4,2,2.0,Poison,130,-75,-1.7333333333333334,38.0
Psywave,Skull Bash,Psychic,3,2,1.5,Normal,130,-75,-1.7333333333333334,38.0
Scratch,Skull Bash,Normal,4,2,2.0,Normal,130,-75,-1.7333333333333334,38.0
Cut,Blizzard,Normal,3,2,1.5,Ice,140,-75,-1.8666666666666667,38.0
Cut,Heat Wave,Normal,3,2,1.5,Fire,95,-75,-1.2666666666666666,38.0
Bite,Skull Bash,Dark,4,2,2.0,Normal,130,-75,-1.7333333333333334,38.0
Cut,Skull Bash,Normal,3,2,1.5,Normal,130,-75,-1.7333333333333334,38.0
Bite,Hydro Pump,Dark,4,2,2.0,Water,130,-75,-1.7333333333333334,38.0
Bite,Aeroblast,Dark,4,2,2.0,Flying,170,-75,-2.2666666666666666,38.0
Bite,Aeroblast Plus,Dark,4,2,2.0,Flying,170,-75,-2.2666666666666666,38.0
Bite,Aeroblast Plus Plus,Dark,4,2,2.0,Flying,170,-75,-2.2666666666666666,38.0
Cut,Gunk Shot,Normal,3,2,1.5,Poison,130,-75,-1.7333333333333334,38.0
Bite,Seed Flare,Dark,4,2,2.0,Grass,130,-75,-1.7333333333333334,38.0
Bite,Poltergeist,Dark,4,2,2.0,Ghost,150,-75,-2.0,38.0
Cut,Hydro Pump,Normal,3,2,1.5,Water,130,-75,-1.7333333333333334,38.0
Cut,Focus Blast,Normal,3,2,1.5,Fighting,150,-75,-2.0,38.0
Scratch,Focus Blast,Normal,4,2,2.0,Fighting,150,-75,-2.0,38.0
Scratch,Hydro Pump,Normal,4,2,2.0,Water,130,-75,-1.7333333333333334,38.0
Cut,Aeroblast,Normal,3,2,1.5,Flying,170,-75,-2.2666666666666666,38.0
Bite,Focus Blast,Dark,4,2,2.0,Fighting,150,-75,-2.0,38.0
Psywave,Poltergeist,Psychic,3,2,1.5,Ghost,150,-75,-2.0,38.0
Psywave,Aeroblast Plus Plus,Psychic,3,2,1.5,Flying,170,-75,-2.2666666666666666,38.0
Cut,Aeroblast Plus,Normal,3,2,1.5,Flying,170,-75,-2.2666666666666666,38.0
Psywave,Seed Flare,Psychic,3,2,1.5,Grass,130,-75,-1.7333333333333334,38.0
Cut,Aeroblast Plus Plus,Normal,3,2,1.5,Flying,170,-75,-2.2666666666666666,38.0
Bite,Gunk Shot,Dark,4,2,2.0,Poison,130,-75,-1.7333333333333334,38.0
Cut,Seed Flare,Normal,3,2,1.5,Grass,130,-75,-1.7333333333333334,38.0
Psywave,Aeroblast,Psychic,3,2,1.5,Flying,170,-75,-2.2666666666666666,38.0
Psywave,Aeroblast Plus,Psychic,3,2,1.5,Flying,170,-75,-2.2666666666666666,38.0
Scratch,Zap Cannon,Normal,4,2,2.0,Electric,150,-80,-1.875,40.0
Cut,Zap Cannon,Normal,3,2,1.5,Electric,150,-80,-1.875,40.0
Cut,Fire Blast,Normal,3,2,1.5,Fire,140,-80,-1.75,40.0
Scratch,Giga Impact,Normal,4,2,2.0,Normal,150,-80,-1.875,40.0
Cut,Solar Beam,Normal,3,2,1.5,Grass,150,-80,-1.875,40.0
Psywave,Hyper Beam,Psychic,3,2,1.5,Normal,150,-80,-1.875,40.0
Scratch,Solar Beam,Normal,4,2,2.0,Grass,150,-80,-1.875,40.0
Bite,Hyper Beam,Dark,4,2,2.0,Normal,150,-80,-1.875,40.0
Scratch,Giga Drain,Normal,4,2,2.0,Grass,50,-80,-0.625,40.0
Psywave,Giga Impact,Psychic,3,2,1.5,Normal,150,-80,-1.875,40.0
Cut,Hydro Pump Blastoise,Normal,3,2,1.5,Water,90,-80,-1.125,40.0
Scratch,Scald Blastoise,Normal,4,2,2.0,Water,50,-80,-0.625,40.0
Cut,Scald Blastoise,Normal,3,2,1.5,Water,50,-80,-0.625,40.0
Cut,Giga Drain,Normal,3,2,1.5,Grass,50,-80,-0.625,40.0
Scratch,Hyper Beam,Normal,4,2,2.0,Normal,150,-80,-1.875,40.0
Bite,Giga Impact,Dark,4,2,2.0,Normal,150,-80,-1.875,40.0
Psywave,Solar Beam,Psychic,3,2,1.5,Grass,150,-80,-1.875,40.0
Psywave,Giga Drain,Psychic,3,2,1.5,Grass,50,-80,-0.625,40.0
Bite,Giga Drain,Dark,4,2,2.0,Grass,50,-80,-0.625,40.0
Bite,Solar Beam,Dark,4,2,2.0,Grass,150,-80,-1.875,40.0
Psywave,Fire Blast,Psychic,3,2,1.5,Fire,140,-80,-1.75,40.0
Psywave,Scald Blastoise,Psychic,3,2,1.5,Water,50,-80,-0.625,40.0
Psywave,Zap Cannon,Psychic,3,2,1.5,Electric,150,-80,-1.875,40.0
Bite,Scald Blastoise,Dark,4,2,2.0,Water,50,-80,-0.625,40.0
Cut,Giga Impact,Normal,3,2,1.5,Normal,150,-80,-1.875,40.0
Cut,Hyper Beam,Normal,3,2,1.5,Normal,150,-80,-1.875,40.0
Psywave,Hydro Pump Blastoise,Psychic,3,2,1.5,Water,90,-80,-1.125,40.0
Bite,Fire Blast,Dark,4,2,2.0,Fire,140,-80,-1.75,40.0
Bite,Zap Cannon,Dark,4,2,2.0,Electric,150,-80,-1.875,40.0
Scratch,Fire Blast,Normal,4,2,2.0,Fire,140,-80,-1.75,40.0
Bite,Hydro Pump Blastoise,Dark,4,2,2.0,Water,90,-80,-1.125,40.0
Scratch,Hydro Pump Blastoise,Normal,4,2,2.0,Water,90,-80,-1.125,40.0
Bite,Shadow Force,Dark,4,2,2.0,Ghost,120,-90,-1.3333333333333333,45.0
Scratch,Shadow Force,Normal,4,2,2.0,Ghost,120,-90,-1.3333333333333333,45.0
Cut,Shadow Force,Normal,3,2,1.5,Ghost,120,-90,-1.3333333333333333,45.0
Psywave,Shadow Force,Psychic,3,2,1.5,Ghost,120,-90,-1.3333333333333333,45.0
Bite,Struggle,Dark,4,2,2.0,Normal,35,-100,-0.35,50.0
Psywave,Struggle,Psychic,3,2,1.5,Normal,35,-100,-0.35,50.0
Cut,Struggle,Normal,3,2,1.5,Normal,35,-100,-0.35,50.0
Scratch,Struggle,Normal,4,2,2.0,Normal,35,-100,-0.35,50.0
Transform,Wrap,Normal,0,0,,Normal,60,-45,-1.3333333333333333,
Transform,Hyper Beam,Normal,0,0,,Normal,150,-80,-1.875,
Transform,Dark Pulse,Normal,0,0,,Dark,80,-50,-1.6,
Transform,Sludge,Normal,0,0,,Poison,50,-40,-1.25,
Transform,Vice Grip,Normal,0,0,,Normal,40,-40,-1.0,
Transform,Flame Wheel,Normal,0,0,,Fire,60,-55,-1.0909090909090908,
Transform,Megahorn,Normal,0,0,,Bug,110,-55,-2.0,
Transform,Flamethrower,Normal,0,0,,Fire,90,-55,-1.6363636363636365,
Transform,Dig,Normal,0,0,,Ground,80,-50,-1.6,
Transform,Cross Chop,Normal,0,0,,Fighting,55,-35,-1.5714285714285714,
Transform,Psybeam,Normal,0,0,,Psychic,70,-60,-1.1666666666666667,
Transform,Earthquake,Normal,0,0,,Ground,110,-65,-1.6923076923076923,
Transform,Stone Edge,Normal,0,0,,Rock,100,-55,-1.8181818181818181,
Transform,Ice Punch,Normal,0,0,,Ice,55,-40,-1.375,
Transform,Heart Stamp,Normal,0,0,,Psychic,40,-40,-1.0,
Transform,Discharge,Normal,0,0,,Electric,65,-45,-1.4444444444444444,
Transform,Flash Cannon,Normal,0,0,,Steel,110,-70,-1.5714285714285714,
Transform,Drill Peck,Normal,0,0,,Flying,65,-40,-1.625,
Transform,Ice Beam,Normal,0,0,,Ice,90,-55,-1.6363636363636365,
Transform,Blizzard,Normal,0,0,,Ice,140,-75,-1.8666666666666667,
Transform,Heat Wave,Normal,0,0,,Fire,95,-75,-1.2666666666666666,
Transform,Aerial Ace,Normal,0,0,,Flying,55,-40,-1.375,
Transform,Drill Run,Normal,0,0,,Ground,80,-45,-1.7777777777777777,
Transform,Petal Blizzard,Normal,0,0,,Grass,110,-65,-1.6923076923076923,
Transform,Mega Drain,Normal,0,0,,Grass,25,-55,-0.45454545454545453,
Transform,Bug Buzz,Normal,0,0,,Bug,100,-60,-1.6666666666666667,
Transform,Poison Fang,Normal,0,0,,Poison,45,-40,-1.125,
Transform,Night Slash,Normal,0,0,,Dark,50,-35,-1.4285714285714286,
Transform,Bubble Beam,Normal,0,0,,Water,25,-40,-0.625,
Transform,Submission,Normal,0,0,,Fighting,60,-50,-1.2,
Transform,Low Sweep,Normal,0,0,,Fighting,40,-40,-1.0,
Transform,Aqua Jet,Normal,0,0,,Water,45,-45,-1.0,
Transform,Aqua Tail,Normal,0,0,,Water,55,-35,-1.5714285714285714,
Transform,Seed Bomb,Normal,0,0,,Grass,65,-45,-1.4444444444444444,
Transform,Psyshock,Normal,0,0,,Psychic,70,-45,-1.5555555555555556,
Transform,Ancient Power,Normal,0,0,,Rock,60,-45,-1.3333333333333333,
Transform,Rock Tomb,Normal,0,0,,Rock,70,-60,-1.1666666666666667,
Transform,Rock Slide,Normal,0,0,,Rock,75,-45,-1.6666666666666667,
Transform,Power Gem,Normal,0,0,,Rock,80,-60,-1.3333333333333333,
Transform,Shadow Sneak,Normal,0,0,,Ghost,50,-45,-1.1111111111111112,
Transform,Shadow Punch,Normal,0,0,,Ghost,40,-35,-1.1428571428571428,
Transform,Ominous Wind,Normal,0,0,,Ghost,45,-45,-1.0,
Transform,Shadow Ball,Normal,0,0,,Ghost,100,-55,-1.8181818181818181,
Transform,Magnet Bomb,Normal,0,0,,Steel,70,-45,-1.5555555555555556,
Transform,Iron Head,Normal,0,0,,Steel,70,-50,-1.4,
Transform,Parabolic Charge,Normal,0,0,,Electric,65,-55,-1.1818181818181819,
Transform,Thunder Punch,Normal,0,0,,Electric,55,-40,-1.375,
Transform,Thunder,Normal,0,0,,Electric,100,-60,-1.6666666666666667,
Transform,Thunderbolt,Normal,0,0,,Electric,90,-55,-1.6363636363636365,
Transform,Twister,Normal,0,0,,Dragon,45,-45,-1.0,
Transform,Dragon Pulse,Normal,0,0,,Dragon,90,-60,-1.5,
Transform,Dragon Claw,Normal,0,0,,Dragon,50,-35,-1.4285714285714286,
Transform,Disarming Voice,Normal,0,0,,Fairy,70,-45,-1.5555555555555556,
Transform,Draining Kiss,Normal,0,0,,Fairy,60,-55,-1.0909090909090908,
Transform,Dazzling Gleam,Normal,0,0,,Fairy,110,-70,-1.5714285714285714,
Transform,Moonblast,Normal,0,0,,Fairy,110,-60,-1.8333333333333333,
Transform,Play Rough,Normal,0,0,,Fairy,90,-60,-1.5,
Transform,Cross Poison,Normal,0,0,,Poison,50,-35,-1.4285714285714286,
Transform,Sludge Bomb,Normal,0,0,,Poison,80,-50,-1.6,
Transform,Sludge Wave,Normal,0,0,,Poison,110,-65,-1.6923076923076923,
Transform,Gunk Shot,Normal,0,0,,Poison,130,-75,-1.7333333333333334,
Transform,Bone Club,Normal,0,0,,Ground,40,-35,-1.1428571428571428,
Transform,Bulldoze,Normal,0,0,,Ground,80,-60,-1.3333333333333333,
Transform,Mud Bomb,Normal,0,0,,Ground,60,-40,-1.5,
Transform,Signal Beam,Normal,0,0,,Bug,75,-55,-1.3636363636363635,
Transform,X Scissor,Normal,0,0,,Bug,65,-40,-1.625,
Transform,Flame Charge,Normal,0,0,,Fire,65,-50,-1.3,
Transform,Flame Burst,Normal,0,0,,Fire,70,-55,-1.2727272727272727,
Transform,Fire Blast,Normal,0,0,,Fire,140,-80,-1.75,
Transform,Brine,Normal,0,0,,Water,60,-50,-1.2,
Transform,Water Pulse,Normal,0,0,,Water,80,-55,-1.4545454545454546,
Transform,Scald,Normal,0,0,,Water,85,-50,-1.7,
Transform,Hydro Pump,Normal,0,0,,Water,130,-75,-1.7333333333333334,
Transform,Psychic,Normal,0,0,,Psychic,75,-55,-1.3636363636363635,
Transform,Psystrike,Normal,0,0,,Psychic,90,-45,-2.0,
Transform,Icy Wind,Normal,0,0,,Ice,60,-45,-1.3333333333333333,
Transform,Giga Drain,Normal,0,0,,Grass,50,-80,-0.625,
Transform,Fire Punch,Normal,0,0,,Fire,55,-40,-1.375,
Transform,Solar Beam,Normal,0,0,,Grass,150,-80,-1.875,
Transform,Leaf Blade,Normal,0,0,,Grass,70,-35,-2.0,
Transform,Power Whip,Normal,0,0,,Grass,90,-50,-1.8,
Transform,Air Cutter,Normal,0,0,,Flying,60,-55,-1.0909090909090908,
Transform,Hurricane,Normal,0,0,,Flying,110,-65,-1.6923076923076923,
Transform,Brick Break,Normal,0,0,,Fighting,40,-40,-1.0,
Transform,Swift,Normal,0,0,,Normal,55,-40,-1.375,
Transform,Horn Attack,Normal,0,0,,Normal,40,-35,-1.1428571428571428,
Transform,Stomp,Normal,0,0,,Normal,55,-40,-1.375,
Transform,Hyper Fang,Normal,0,0,,Normal,80,-50,-1.6,
Transform,Body Slam,Normal,0,0,,Normal,60,-35,-1.7142857142857142,
Transform,Rest,Normal,0,0,,Normal,50,-35,-1.4285714285714286,
Transform,Struggle,Normal,0,0,,Normal,35,-100,-0.35,
Transform,Scald Blastoise,Normal,0,0,,Water,50,-80,-0.625,
Transform,Hydro Pump Blastoise,Normal,0,0,,Water,90,-80,-1.125,
Transform,Wrap Green,Normal,0,0,,Normal,25,-45,-0.5555555555555556,
Transform,Wrap Pink,Normal,0,0,,Normal,25,-45,-0.5555555555555556,
Transform,Water Gun Blastoise,Normal,0,0,,Water,6,4,1.5,
Transform,Close Combat,Normal,0,0,,Fighting,100,-45,-2.2222222222222223,
Transform,Dynamic Punch,Normal,0,0,,Fighting,90,-50,-1.8,
Transform,Focus Blast,Normal,0,0,,Fighting,150,-75,-2.0,
Transform,Aurora Beam,Normal,0,0,,Ice,80,-60,-1.3333333333333333,
Transform,Wild Charge,Normal,0,0,,Electric,100,-45,-2.2222222222222223,
Transform,Zap Cannon,Normal,0,0,,Electric,150,-80,-1.875,
Transform,Avalanche,Normal,0,0,,Ice,90,-45,-2.0,
Transform,Brave Bird,Normal,0,0,,Flying,130,-55,-2.3636363636363638,
Transform,Sky Attack,Normal,0,0,,Flying,75,-50,-1.5,
Transform,Sand Tomb,Normal,0,0,,Ground,25,-40,-0.625,
Transform,Rock Blast,Normal,0,0,,Rock,50,-40,-1.25,
Transform,Silver Wind,Normal,0,0,,Bug,60,-45,-1.3333333333333333,
Transform,Night Shade,Normal,0,0,,Ghost,60,-55,-1.0909090909090908,
Transform,Gyro Ball,Normal,0,0,,Steel,80,-60,-1.3333333333333333,
Transform,Heavy Slam,Normal,0,0,,Steel,70,-50,-1.4,
Transform,Overheat,Normal,0,0,,Fire,130,-55,-2.3636363636363638,
Transform,Grass Knot,Normal,0,0,,Grass,90,-50,-1.8,
Transform,Energy Ball,Normal,0,0,,Grass,90,-55,-1.6363636363636365,
Transform,Futuresight,Normal,0,0,,Psychic,120,-65,-1.8461538461538463,
Transform,Mirror Coat,Normal,0,0,,Psychic,60,-55,-1.0909090909090908,
Transform,Outrage,Normal,0,0,,Dragon,110,-60,-1.8333333333333333,
Transform,Crunch,Normal,0,0,,Dark,70,-45,-1.5555555555555556,
Transform,Foul Play,Normal,0,0,,Dark,70,-45,-1.5555555555555556,
Transform,Surf,Normal,0,0,,Water,65,-40,-1.625,
Transform,Draco Meteor,Normal,0,0,,Dragon,150,-65,-2.3076923076923075,
Transform,Doom Desire,Normal,0,0,,Steel,75,-40,-1.875,
Transform,Psycho Boost,Normal,0,0,,Psychic,70,-35,-2.0,
Transform,Origin Pulse,Normal,0,0,,Water,130,-60,-2.1666666666666665,
Transform,Precipice Blades,Normal,0,0,,Ground,130,-60,-2.1666666666666665,
