Fast Name,Charged Name,Fast Type,Fast Power,Fast Energy,Fast Power Per Energy,Charged Type,Charged Power,Charged Energy,Charged Power Per Energy,Charged Rate
Dragon Breath,Shadow Bone,Dragon,6,4,1.5,Ghost,80,-50,-1.6,13.0
Dragon Breath,Synchronoise,Dragon,6,4,1.5,Psychic,80,-50,-1.6,13.0
Dragon Breath,Flying Press,Dragon,6,4,1.5,Fighting,110,-50,-2.2,13.0
Dragon Breath,Aura Sphere,Dragon,6,4,1.5,Fighting,90,-50,-1.8,13.0
Dragon Breath,Rock Wrecker,Dragon,6,4,1.5,Rock,110,-50,-2.2,13.0
Dragon Breath,Fly,Dragon,6,4,1.5,Flying,80,-50,-1.6,13.0
Dragon Breath,Tri Attack,Dragon,6,4,1.5,Normal,75,-50,-1.5,13.0
Dragon Breath,Feather Dance,Dragon,6,4,1.5,Flying,35,-50,-0.7,13.0
Dragon Breath,Dragon Ascent,Dragon,6,4,1.5,Flying,140,-50,-2.8,13.0
Dragon Breath,Oblivion Wing,Dragon,6,4,1.5,Flying,85,-50,-1.7,13.0
Dragon Breath,Natures Madness,Dragon,6,4,1.5,Fairy,90,-50,-1.8,13.0
Dragon Breath,Trailblaze,Dragon,6,4,1.5,Grass,65,-50,-1.3,13.0
Dragon Breath,Scorching Sands,Dragon,6,4,1.5,Ground,95,-50,-1.9,13.0
Dragon Breath,Darkest Lariat,Dragon,6,4,1.5,Dark,80,-50,-1.6,13.0
Thunder Shock,Hyper Beam,Electric,5,8,0.625,Normal,150,-100,-1.5,13.0
Thunder Shock,Megahorn,Electric,5,8,0.625,Bug,110,-100,-1.1,13.0
Dragon Breath,Earth Power,Dragon,6,4,1.5,Ground,100,-50,-2.0,13.0
Dragon Breath,Acid Spray,Dragon,6,4,1.5,Poison,20,-50,-0.4,13.0
Dragon Breath,Meteor Mash,Dragon,6,4,1.5,Steel,100,-50,-2.0,13.0
Dragon Breath,Last Resort,Dragon,6,4,1.5,Normal,90,-50,-1.8,13.0
Dragon Breath,Stomp,Dragon,6,4,1.5,Normal,55,-50,-1.1,13.0
Dragon Breath,Hyper Fang,Dragon,6,4,1.5,Normal,80,-50,-1.6,13.0
Dragon Breath,Dynamic Punch,Dragon,6,4,1.5,Fighting,90,-50,-1.8,13.0
Dragon Breath,Aurora Beam,Dragon,6,4,1.5,Ice,80,-50,-1.6,13.0
Dragon Breath,Wild Charge,Dragon,6,4,1.5,Electric,90,-50,-1.8,13.0
Dragon Breath,Avalanche,Dragon,6,4,1.5,Ice,90,-50,-1.8,13.0
Dragon Breath,Sky Attack,Dragon,6,4,1.5,Flying,80,-50,-1.6,13.0
Dragon Breath,Night Shade,Dragon,6,4,1.5,Ghost,60,-50,-1.2,13.0
Dragon Breath,Gyro Ball,Dragon,6,4,1.5,Steel,80,-50,-1.6,13.0
Dragon Breath,Air Cutter,Dragon,6,4,1.5,Flying,60,-50,-1.2,13.0
Dragon Breath,Heavy Slam,Dragon,6,4,1.5,Steel,70,-50,-1.4,13.0
Dragon Breath,Energy Ball,Dragon,6,4,1.5,Grass,90,-50,-1.8,13.0
Dragon Breath,Mirror Coat,Dragon,6,4,1.5,Psychic,60,-50,-1.2,13.0
Dragon Breath,Outrage,Dragon,6,4,1.5,Dragon,110,-50,-2.2,13.0
Dragon Breath,Foul Play,Dragon,6,4,1.5,Dark,70,-50,-1.4,13.0
Dragon Breath,Surf,Dragon,6,4,1.5,Water,65,-50,-1.3,13.0
Dragon Breath,Psycho Boost,Dragon,6,4,1.5,Psychic,70,-50,-1.4,13.0
Dragon Breath,Frenzy Plant,Dragon,6,4,1.5,Grass,100,-50,-2.0,13.0
Dragon Breath,Blast Burn,Dragon,6,4,1.5,Fire,110,-50,-2.2,13.0
Dragon Breath,Hydro Cannon,Dragon,6,4,1.5,Water,90,-50,-1.8,13.0
Dragon Breath,Grass Knot,Dragon,6,4,1.5,Grass,90,-50,-1.8,13.0
Thunder Shock,Precipice Blades,Electric,5,8,0.625,Ground,130,-100,-1.3,13.0
Frost Breath,Origin Pulse,Ice,10,8,1.25,Water,130,-100,-1.3,13.0
Frost Breath,Close Combat,Ice,10,8,1.25,Fighting,100,-100,-1.0,13.0
Waterfall,Heat Wave,Water,16,8,2.0,Fire,95,-100,-0.95,13.0
Smack Down,Fusion Bolt,Rock,16,8,2.0,Electric,140,-100,-1.4,13.0
Smack Down,Fusion Flare,Rock,16,8,2.0,Fire,140,-100,-1.4,13.0
Waterfall,Blizzard,Water,16,8,2.0,Ice,130,-100,-1.3,13.0
Acid,Techno Blast Water,Poison,9,8,1.125,Water,120,-100,-1.2,13.0
Smack Down,Poltergeist,Rock,16,8,2.0,Ghost,140,-100,-1.4,13.0
Psycho Cut,Fusion Bolt,Psychic,5,8,0.625,Electric,140,-100,-1.4,13.0
Smack Down,High Horsepower,Rock,16,8,2.0,Ground,110,-100,-1.1,13.0
Waterfall,Flash Cannon,Water,16,8,2.0,Steel,100,-100,-1.0,13.0
Smack Down,Glaciate,Rock,16,8,2.0,Ice,160,-100,-1.6,13.0
Smack Down,Boomburst,Rock,16,8,2.0,Normal,140,-100,-1.4,13.0
Waterfall,Sacred Fire,Water,16,8,2.0,Fire,120,-100,-1.2,13.0
Smack Down,Meteor Beam,Rock,16,8,2.0,Rock,140,-100,-1.4,13.0
Smack Down,Spacial Rend,Rock,16,8,2.0,Dragon,160,-100,-1.6,13.0
Waterfall,Earthquake,Water,16,8,2.0,Ground,140,-100,-1.4,13.0
Acid,Techno Blast Chill,Poison,9,8,1.125,Ice,120,-100,-1.2,13.0
Smack Down,Roar Of Time,Rock,16,8,2.0,Dragon,160,-100,-1.6,13.0
Smack Down,Bleakwind Storm,Rock,16,8,2.0,Flying,140,-100,-1.4,13.0
Acid,Techno Blast Burn,Poison,9,8,1.125,Fire,120,-100,-1.2,13.0
Smack Down,Sandsear Storm,Rock,16,8,2.0,Ground,140,-100,-1.4,13.0
Smack Down,Wildbold Storm,Rock,16,8,2.0,Electric,140,-100,-1.4,13.0
Acid,Techno Blast Normal,Poison,9,8,1.125,Normal,120,-100,-1.2,13.0
Acid,Aeroblast,Poison,9,8,1.125,Flying,180,-100,-1.8,13.0
Waterfall,Megahorn,Water,16,8,2.0,Bug,110,-100,-1.1,13.0
Acid,Payback,Poison,9,8,1.125,Dark,100,-100,-1.0,13.0
Smack Down,Sunsteel Strike,Rock,16,8,2.0,Steel,230,-100,-2.3,13.0
Waterfall,Stone Edge,Water,16,8,2.0,Rock,100,-100,-1.0,13.0
Smack Down,Shadow Force,Rock,16,8,2.0,Ghost,140,-100,-1.4,13.0
Smack Down,Seed Flare,Rock,16,8,2.0,Grass,120,-100,-1.2,13.0
Smack Down,Mist Ball,Rock,16,8,2.0,Psychic,105,-100,-1.05,13.0
Smack Down,Giga Impact,Rock,16,8,2.0,Normal,200,-100,-2.0,13.0
Waterfall,Techno Blast Burn,Water,16,8,2.0,Fire,120,-100,-1.2,13.0
Waterfall,Techno Blast Chill,Water,16,8,2.0,Ice,120,-100,-1.2,13.0
Acid,Aeroblast,Poison,9,8,1.125,Flying,200,-100,-2.0,13.0
Waterfall,Techno Blast Water,Water,16,8,2.0,Water,120,-100,-1.2,13.0
Waterfall,Techno Blast Shock,Water,16,8,2.0,Electric,120,-100,-1.2,13.0
Psycho Cut,Meteor Beam,Psychic,5,8,0.625,Rock,140,-100,-1.4,13.0
Acid,Sacred Fire,Poison,9,8,1.125,Fire,120,-100,-1.2,13.0
Acid,Leaf Storm,Poison,9,8,1.125,Grass,130,-100,-1.3,13.0
Waterfall,Petal Blizzard,Water,16,8,2.0,Grass,110,-100,-1.1,13.0
Smack Down,Payback,Rock,16,8,2.0,Dark,100,-100,-1.0,13.0
Smack Down,Aeroblast,Rock,16,8,2.0,Flying,180,-100,-1.8,13.0
Smack Down,Techno Blast Normal,Rock,16,8,2.0,Normal,120,-100,-1.2,13.0
Smack Down,Techno Blast Burn,Rock,16,8,2.0,Fire,120,-100,-1.2,13.0
Smack Down,Techno Blast Chill,Rock,16,8,2.0,Ice,120,-100,-1.2,13.0
Smack Down,Techno Blast Water,Rock,16,8,2.0,Water,120,-100,-1.2,13.0
Smack Down,Techno Blast Shock,Rock,16,8,2.0,Electric,120,-100,-1.2,13.0
Acid,Techno Blast Shock,Poison,9,8,1.125,Electric,120,-100,-1.2,13.0
Smack Down,Leaf Storm,Rock,16,8,2.0,Grass,130,-100,-1.3,13.0
Waterfall,Leaf Storm,Water,16,8,2.0,Grass,130,-100,-1.3,13.0
Smack Down,Sacred Fire,Rock,16,8,2.0,Fire,120,-100,-1.2,13.0
Smack Down,Aeroblast,Rock,16,8,2.0,Flying,200,-100,-2.0,13.0
Smack Down,Aeroblast,Rock,16,8,2.0,Flying,225,-100,-2.25,13.0
Smack Down,Sacred Fire,Rock,16,8,2.0,Fire,135,-100,-1.35,13.0
Smack Down,Sacred Fire,Rock,16,8,2.0,Fire,155,-100,-1.55,13.0
Smack Down,Acrobatics,Rock,16,8,2.0,Flying,100,-100,-1.0,13.0
Smack Down,Luster Purge,Rock,16,8,2.0,Psychic,100,-100,-1.0,13.0
Smack Down,Moongeist Beam,Rock,16,8,2.0,Ghost,230,-100,-2.3,13.0
Waterfall,Techno Blast Normal,Water,16,8,2.0,Normal,120,-100,-1.2,13.0
Smack Down,High Jump Kick,Rock,16,8,2.0,Fighting,90,-100,-0.9,13.0
Acid,Giga Impact,Poison,9,8,1.125,Normal,200,-100,-2.0,13.0
Acid,Hurricane,Poison,9,8,1.125,Flying,110,-100,-1.1,13.0
Acid,Solar Beam,Poison,9,8,1.125,Grass,180,-100,-1.8,13.0
Acid,Giga Drain,Poison,9,8,1.125,Grass,50,-100,-0.5,13.0
Frost Breath,Thunder,Ice,10,8,1.25,Electric,100,-100,-1.0,13.0
Acid,Hydro Pump,Poison,9,8,1.125,Water,130,-100,-1.3,13.0
Acid,Fire Blast,Poison,9,8,1.125,Fire,140,-100,-1.4,13.0
Acid,Gunk Shot,Poison,9,8,1.125,Poison,130,-100,-1.3,13.0
Frost Breath,Moonblast,Ice,10,8,1.25,Fairy,130,-100,-1.3,13.0
Acid,Sludge Wave,Poison,9,8,1.125,Poison,110,-100,-1.1,13.0
Frost Breath,Sludge Wave,Ice,10,8,1.25,Poison,110,-100,-1.1,13.0
Frost Breath,Gunk Shot,Ice,10,8,1.25,Poison,130,-100,-1.3,13.0
Acid,Moonblast,Poison,9,8,1.125,Fairy,130,-100,-1.3,13.0
Acid,Scald Blastoise,Poison,9,8,1.125,Water,50,-100,-0.5,13.0
Frost Breath,Fire Blast,Ice,10,8,1.25,Fire,140,-100,-1.4,13.0
Frost Breath,Hydro Pump,Ice,10,8,1.25,Water,130,-100,-1.3,13.0
Frost Breath,Giga Drain,Ice,10,8,1.25,Grass,50,-100,-0.5,13.0
Frost Breath,Solar Beam,Ice,10,8,1.25,Grass,180,-100,-1.8,13.0
Acid,Petal Blizzard,Poison,9,8,1.125,Grass,110,-100,-1.1,13.0
Frost Breath,Hurricane,Ice,10,8,1.25,Flying,110,-100,-1.1,13.0
Acid,Heat Wave,Poison,9,8,1.125,Fire,95,-100,-0.95,13.0
Acid,Blizzard,Poison,9,8,1.125,Ice,130,-100,-1.3,13.0
Acid,Flash Cannon,Poison,9,8,1.125,Steel,100,-100,-1.0,13.0
Frost Breath,Scald Blastoise,Ice,10,8,1.25,Water,50,-100,-0.5,13.0
Frost Breath,Hydro Pump Blastoise,Ice,10,8,1.25,Water,90,-100,-0.9,13.0
Smack Down,Megahorn,Rock,16,8,2.0,Bug,110,-100,-1.1,13.0
Acid,Stone Edge,Poison,9,8,1.125,Rock,100,-100,-1.0,13.0
Acid,Thunder,Poison,9,8,1.125,Electric,100,-100,-1.0,13.0
Acid,Hydro Pump Blastoise,Poison,9,8,1.125,Water,90,-100,-0.9,13.0
Acid,Close Combat,Poison,9,8,1.125,Fighting,100,-100,-1.0,13.0
Acid,Focus Blast,Poison,9,8,1.125,Fighting,140,-100,-1.4,13.0
Waterfall,Hyper Beam,Water,16,8,2.0,Normal,150,-100,-1.5,13.0
Waterfall,Aeroblast,Water,16,8,2.0,Flying,225,-100,-2.25,13.0
Waterfall,Sacred Fire,Water,16,8,2.0,Fire,135,-100,-1.35,13.0
Acid,Skull Bash,Poison,9,8,1.125,Normal,130,-100,-1.3,13.0
Waterfall,Sacred Fire,Water,16,8,2.0,Fire,155,-100,-1.55,13.0
Acid,Precipice Blades,Poison,9,8,1.125,Ground,130,-100,-1.3,13.0
Acid,Origin Pulse,Poison,9,8,1.125,Water,130,-100,-1.3,13.0
Acid,Draco Meteor,Poison,9,8,1.125,Dragon,150,-100,-1.5,13.0
Waterfall,Acrobatics,Water,16,8,2.0,Flying,100,-100,-1.0,13.0
Waterfall,Luster Purge,Water,16,8,2.0,Psychic,100,-100,-1.0,13.0
Waterfall,Mist Ball,Water,16,8,2.0,Psychic,105,-100,-1.05,13.0
Waterfall,Seed Flare,Water,16,8,2.0,Grass,120,-100,-1.2,13.0
Waterfall,Shadow Force,Water,16,8,2.0,Ghost,140,-100,-1.4,13.0
Waterfall,Meteor Beam,Water,16,8,2.0,Rock,140,-100,-1.4,13.0
Waterfall,Fusion Bolt,Water,16,8,2.0,Electric,140,-100,-1.4,13.0
Frost Breath,Hyper Beam,Ice,10,8,1.25,Normal,150,-100,-1.5,13.0
Frost Breath,Megahorn,Ice,10,8,1.25,Bug,110,-100,-1.1,13.0
Acid,Futuresight,Poison,9,8,1.125,Psychic,120,-100,-1.2,13.0
Acid,Overheat,Poison,9,8,1.125,Fire,160,-100,-1.6,13.0
Frost Breath,Earthquake,Ice,10,8,1.25,Ground,140,-100,-1.4,13.0
Frost Breath,Stone Edge,Ice,10,8,1.25,Rock,100,-100,-1.0,13.0
Frost Breath,Flash Cannon,Ice,10,8,1.25,Steel,100,-100,-1.0,13.0
Frost Breath,Blizzard,Ice,10,8,1.25,Ice,130,-100,-1.3,13.0
Frost Breath,Heat Wave,Ice,10,8,1.25,Fire,95,-100,-0.95,13.0
Frost Breath,Petal Blizzard,Ice,10,8,1.25,Grass,110,-100,-1.1,13.0
Acid,Brave Bird,Poison,9,8,1.125,Flying,130,-100,-1.3,13.0
Acid,Zap Cannon,Poison,9,8,1.125,Electric,140,-100,-1.4,13.0
Waterfall,Aeroblast,Water,16,8,2.0,Flying,200,-100,-2.0,13.0
Waterfall,Aeroblast,Water,16,8,2.0,Flying,180,-100,-1.8,13.0
Waterfall,Payback,Water,16,8,2.0,Dark,100,-100,-1.0,13.0
Acid,Aeroblast,Poison,9,8,1.125,Flying,225,-100,-2.25,13.0
Psycho Cut,Futuresight,Psychic,5,8,0.625,Psychic,120,-100,-1.2,13.0
Psycho Cut,Overheat,Psychic,5,8,0.625,Fire,160,-100,-1.6,13.0
Psycho Cut,Brave Bird,Psychic,5,8,0.625,Flying,130,-100,-1.3,13.0
Psycho Cut,Zap Cannon,Psychic,5,8,0.625,Electric,140,-100,-1.4,13.0
Waterfall,Brave Bird,Water,16,8,2.0,Flying,130,-100,-1.3,13.0
Psycho Cut,Focus Blast,Psychic,5,8,0.625,Fighting,140,-100,-1.4,13.0
Waterfall,Zap Cannon,Water,16,8,2.0,Electric,140,-100,-1.4,13.0
Psycho Cut,Close Combat,Psychic,5,8,0.625,Fighting,100,-100,-1.0,13.0
Psycho Cut,Hydro Pump Blastoise,Psychic,5,8,0.625,Water,90,-100,-0.9,13.0
Waterfall,Focus Blast,Water,16,8,2.0,Fighting,140,-100,-1.4,13.0
Psycho Cut,Scald Blastoise,Psychic,5,8,0.625,Water,50,-100,-0.5,13.0
Waterfall,Close Combat,Water,16,8,2.0,Fighting,100,-100,-1.0,13.0
Psycho Cut,Draco Meteor,Psychic,5,8,0.625,Dragon,150,-100,-1.5,13.0
Psycho Cut,Hurricane,Psychic,5,8,0.625,Flying,110,-100,-1.1,13.0
Waterfall,Hydro Pump Blastoise,Water,16,8,2.0,Water,90,-100,-0.9,13.0
Smack Down,Thunder,Rock,16,8,2.0,Electric,100,-100,-1.0,13.0
Waterfall,Scald Blastoise,Water,16,8,2.0,Water,50,-100,-0.5,13.0
Smack Down,Moonblast,Rock,16,8,2.0,Fairy,130,-100,-1.3,13.0
Psycho Cut,Giga Drain,Psychic,5,8,0.625,Grass,50,-100,-0.5,13.0
Smack Down,Sludge Wave,Rock,16,8,2.0,Poison,110,-100,-1.1,13.0
Smack Down,Gunk Shot,Rock,16,8,2.0,Poison,130,-100,-1.3,13.0
Psycho Cut,Hydro Pump,Psychic,5,8,0.625,Water,130,-100,-1.3,13.0
Psycho Cut,Fire Blast,Psychic,5,8,0.625,Fire,140,-100,-1.4,13.0
Psycho Cut,Gunk Shot,Psychic,5,8,0.625,Poison,130,-100,-1.3,13.0
Psycho Cut,Sludge Wave,Psychic,5,8,0.625,Poison,110,-100,-1.1,13.0
Smack Down,Fire Blast,Rock,16,8,2.0,Fire,140,-100,-1.4,13.0
Psycho Cut,Solar Beam,Psychic,5,8,0.625,Grass,180,-100,-1.8,13.0
Psycho Cut,Origin Pulse,Psychic,5,8,0.625,Water,130,-100,-1.3,13.0
Psycho Cut,Precipice Blades,Psychic,5,8,0.625,Ground,130,-100,-1.3,13.0
Waterfall,Overheat,Water,16,8,2.0,Fire,160,-100,-1.6,13.0
Psycho Cut,Sacred Fire,Psychic,5,8,0.625,Fire,135,-100,-1.35,13.0
Psycho Cut,Aeroblast,Psychic,5,8,0.625,Flying,225,-100,-2.25,13.0
Psycho Cut,Aeroblast,Psychic,5,8,0.625,Flying,200,-100,-2.0,13.0
Smack Down,Earthquake,Rock,16,8,2.0,Ground,140,-100,-1.4,13.0
Psycho Cut,Sacred Fire,Psychic,5,8,0.625,Fire,120,-100,-1.2,13.0
Waterfall,Skull Bash,Water,16,8,2.0,Normal,130,-100,-1.3,13.0
Psycho Cut,Leaf Storm,Psychic,5,8,0.625,Grass,130,-100,-1.3,13.0
Smack Down,Stone Edge,Rock,16,8,2.0,Rock,100,-100,-1.0,13.0
Psycho Cut,Techno Blast Shock,Psychic,5,8,0.625,Electric,120,-100,-1.2,13.0
Psycho Cut,Techno Blast Water,Psychic,5,8,0.625,Water,120,-100,-1.2,13.0
Psycho Cut,Techno Blast Chill,Psychic,5,8,0.625,Ice,120,-100,-1.2,13.0
Smack Down,Flash Cannon,Rock,16,8,2.0,Steel,100,-100,-1.0,13.0
Waterfall,Precipice Blades,Water,16,8,2.0,Ground,130,-100,-1.3,13.0
Waterfall,Origin Pulse,Water,16,8,2.0,Water,130,-100,-1.3,13.0
Psycho Cut,Sacred Fire,Psychic,5,8,0.625,Fire,155,-100,-1.55,13.0
Waterfall,Draco Meteor,Water,16,8,2.0,Dragon,150,-100,-1.5,13.0
Psycho Cut,Techno Blast Burn,Psychic,5,8,0.625,Fire,120,-100,-1.2,13.0
Psycho Cut,Techno Blast Normal,Psychic,5,8,0.625,Normal,120,-100,-1.2,13.0
Psycho Cut,Acrobatics,Psychic,5,8,0.625,Flying,100,-100,-1.0,13.0
Smack Down,Blizzard,Rock,16,8,2.0,Ice,130,-100,-1.3,13.0
Psycho Cut,Aeroblast,Psychic,5,8,0.625,Flying,180,-100,-1.8,13.0
Smack Down,Heat Wave,Rock,16,8,2.0,Fire,95,-100,-0.95,13.0
Psycho Cut,Payback,Psychic,5,8,0.625,Dark,100,-100,-1.0,13.0
Smack Down,Petal Blizzard,Rock,16,8,2.0,Grass,110,-100,-1.1,13.0
Waterfall,Futuresight,Water,16,8,2.0,Psychic,120,-100,-1.2,13.0
Psycho Cut,Giga Impact,Psychic,5,8,0.625,Normal,200,-100,-2.0,13.0
Psycho Cut,Skull Bash,Psychic,5,8,0.625,Normal,130,-100,-1.3,13.0
Smack Down,Hydro Pump,Rock,16,8,2.0,Water,130,-100,-1.3,13.0
Psycho Cut,Moonblast,Psychic,5,8,0.625,Fairy,130,-100,-1.3,13.0
Psycho Cut,Thunder,Psychic,5,8,0.625,Electric,100,-100,-1.0,13.0
Psycho Cut,Petal Blizzard,Psychic,5,8,0.625,Grass,110,-100,-1.1,13.0
Smack Down,Brave Bird,Rock,16,8,2.0,Flying,130,-100,-1.3,13.0
Waterfall,Sludge Wave,Water,16,8,2.0,Poison,110,-100,-1.1,13.0
Acid,Boomburst,Poison,9,8,1.125,Normal,140,-100,-1.4,13.0
Smack Down,Overheat,Rock,16,8,2.0,Fire,160,-100,-1.6,13.0
Psycho Cut,Seed Flare,Psychic,5,8,0.625,Grass,120,-100,-1.2,13.0
Acid,Glaciate,Poison,9,8,1.125,Ice,160,-100,-1.6,13.0
Smack Down,Futuresight,Rock,16,8,2.0,Psychic,120,-100,-1.2,13.0
Waterfall,Moonblast,Water,16,8,2.0,Fairy,130,-100,-1.3,13.0
Acid,High Horsepower,Poison,9,8,1.125,Ground,110,-100,-1.1,13.0
Acid,Poltergeist,Poison,9,8,1.125,Ghost,140,-100,-1.4,13.0
Psycho Cut,Shadow Force,Psychic,5,8,0.625,Ghost,140,-100,-1.4,13.0
Acid,Fusion Flare,Poison,9,8,1.125,Fire,140,-100,-1.4,13.0
Smack Down,Draco Meteor,Rock,16,8,2.0,Dragon,150,-100,-1.5,13.0
Acid,Fusion Bolt,Poison,9,8,1.125,Electric,140,-100,-1.4,13.0
Smack Down,Origin Pulse,Rock,16,8,2.0,Water,130,-100,-1.3,13.0
Smack Down,Precipice Blades,Rock,16,8,2.0,Ground,130,-100,-1.3,13.0
Waterfall,Thunder,Water,16,8,2.0,Electric,100,-100,-1.0,13.0
Waterfall,Giga Impact,Water,16,8,2.0,Normal,200,-100,-2.0,13.0
Acid,Meteor Beam,Poison,9,8,1.125,Rock,140,-100,-1.4,13.0
Acid,Shadow Force,Poison,9,8,1.125,Ghost,140,-100,-1.4,13.0
Acid,Seed Flare,Poison,9,8,1.125,Grass,120,-100,-1.2,13.0
Acid,Mist Ball,Poison,9,8,1.125,Psychic,105,-100,-1.05,13.0
Smack Down,Skull Bash,Rock,16,8,2.0,Normal,130,-100,-1.3,13.0
Acid,Luster Purge,Poison,9,8,1.125,Psychic,100,-100,-1.0,13.0
Acid,Acrobatics,Poison,9,8,1.125,Flying,100,-100,-1.0,13.0
Acid,Sacred Fire,Poison,9,8,1.125,Fire,155,-100,-1.55,13.0
Acid,Sacred Fire,Poison,9,8,1.125,Fire,135,-100,-1.35,13.0
Waterfall,Gunk Shot,Water,16,8,2.0,Poison,130,-100,-1.3,13.0
Frost Breath,Focus Blast,Ice,10,8,1.25,Fighting,140,-100,-1.4,13.0
Smack Down,Zap Cannon,Rock,16,8,2.0,Electric,140,-100,-1.4,13.0
Smack Down,Focus Blast,Rock,16,8,2.0,Fighting,140,-100,-1.4,13.0
Waterfall,Hurricane,Water,16,8,2.0,Flying,110,-100,-1.1,13.0
Psycho Cut,Heat Wave,Psychic,5,8,0.625,Fire,95,-100,-0.95,13.0
Psycho Cut,Blizzard,Psychic,5,8,0.625,Ice,130,-100,-1.3,13.0
Smack Down,Giga Drain,Rock,16,8,2.0,Grass,50,-100,-0.5,13.0
Psycho Cut,Flash Cannon,Psychic,5,8,0.625,Steel,100,-100,-1.0,13.0
Waterfall,Solar Beam,Water,16,8,2.0,Grass,180,-100,-1.8,13.0
Psycho Cut,Luster Purge,Psychic,5,8,0.625,Psychic,100,-100,-1.0,13.0
Waterfall,Giga Drain,Water,16,8,2.0,Grass,50,-100,-0.5,13.0
Smack Down,Solar Beam,Rock,16,8,2.0,Grass,180,-100,-1.8,13.0
Psycho Cut,Stone Edge,Psychic,5,8,0.625,Rock,100,-100,-1.0,13.0
Psycho Cut,Earthquake,Psychic,5,8,0.625,Ground,140,-100,-1.4,13.0
Psycho Cut,Megahorn,Psychic,5,8,0.625,Bug,110,-100,-1.1,13.0
Waterfall,Hydro Pump,Water,16,8,2.0,Water,130,-100,-1.3,13.0
Smack Down,Hurricane,Rock,16,8,2.0,Flying,110,-100,-1.1,13.0
Psycho Cut,Hyper Beam,Psychic,5,8,0.625,Normal,150,-100,-1.5,13.0
Acid,High Jump Kick,Poison,9,8,1.125,Fighting,90,-100,-0.9,13.0
Acid,Moongeist Beam,Poison,9,8,1.125,Ghost,230,-100,-2.3,13.0
Waterfall,Fire Blast,Water,16,8,2.0,Fire,140,-100,-1.4,13.0
Acid,Sunsteel Strike,Poison,9,8,1.125,Steel,230,-100,-2.3,13.0
Smack Down,Scald Blastoise,Rock,16,8,2.0,Water,50,-100,-0.5,13.0
Smack Down,Hydro Pump Blastoise,Rock,16,8,2.0,Water,90,-100,-0.9,13.0
Acid,Wildbold Storm,Poison,9,8,1.125,Electric,140,-100,-1.4,13.0
Acid,Sandsear Storm,Poison,9,8,1.125,Ground,140,-100,-1.4,13.0
Acid,Bleakwind Storm,Poison,9,8,1.125,Flying,140,-100,-1.4,13.0
Psycho Cut,Mist Ball,Psychic,5,8,0.625,Psychic,105,-100,-1.05,13.0
Smack Down,Close Combat,Rock,16,8,2.0,Fighting,100,-100,-1.0,13.0
Acid,Roar Of Time,Poison,9,8,1.125,Dragon,160,-100,-1.6,13.0
Acid,Spacial Rend,Poison,9,8,1.125,Dragon,160,-100,-1.6,13.0
Acid,Earthquake,Poison,9,8,1.125,Ground,140,-100,-1.4,13.0
Smack Down,Hyper Beam,Rock,16,8,2.0,Normal,150,-100,-1.5,13.0
Frost Breath,Brave Bird,Ice,10,8,1.25,Flying,130,-100,-1.3,13.0
Scratch,Play Rough,Normal,6,4,1.5,Fairy,90,-50,-1.8,13.0
Scratch,Sludge Bomb,Normal,6,4,1.5,Poison,80,-50,-1.6,13.0
Scratch,Bulldoze,Normal,6,4,1.5,Ground,80,-50,-1.6,13.0
Scratch,Signal Beam,Normal,6,4,1.5,Bug,75,-50,-1.5,13.0
Scratch,Flame Burst,Normal,6,4,1.5,Fire,70,-50,-1.4,13.0
Scratch,Brine,Normal,6,4,1.5,Water,60,-50,-1.2,13.0
Scratch,Water Pulse,Normal,6,4,1.5,Water,70,-50,-1.4,13.0
Scratch,Scald,Normal,6,4,1.5,Water,80,-50,-1.6,13.0
Scratch,Psychic,Normal,6,4,1.5,Psychic,90,-50,-1.8,13.0
Scratch,Psystrike,Normal,6,4,1.5,Psychic,90,-50,-1.8,13.0
Scratch,Power Whip,Normal,6,4,1.5,Grass,90,-50,-1.8,13.0
Scratch,Air Cutter,Normal,6,4,1.5,Flying,60,-50,-1.2,13.0
Scratch,Swift,Normal,6,4,1.5,Normal,60,-50,-1.2,13.0
Frost Breath,Zap Cannon,Ice,10,8,1.25,Electric,140,-100,-1.4,13.0
Scratch,Hyper Fang,Normal,6,4,1.5,Normal,80,-50,-1.6,13.0
Scratch,Dazzling Gleam,Normal,6,4,1.5,Fairy,100,-50,-2.0,13.0
Scratch,Draining Kiss,Normal,6,4,1.5,Fairy,60,-50,-1.2,13.0
Scratch,Dragon Pulse,Normal,6,4,1.5,Dragon,90,-50,-1.8,13.0
Scratch,Thunderbolt,Normal,6,4,1.5,Electric,80,-50,-1.6,13.0
Scratch,Flame Wheel,Normal,6,4,1.5,Fire,60,-50,-1.2,13.0
Scratch,Flamethrower,Normal,6,4,1.5,Fire,70,-50,-1.4,13.0
Scratch,Dig,Normal,6,4,1.5,Ground,100,-50,-2.0,13.0
Scratch,Cross Chop,Normal,6,4,1.5,Fighting,50,-50,-1.0,13.0
Scratch,Psybeam,Normal,6,4,1.5,Psychic,70,-50,-1.4,13.0
Scratch,Ice Beam,Normal,6,4,1.5,Ice,90,-50,-1.8,13.0
Scratch,Drill Run,Normal,6,4,1.5,Ground,80,-50,-1.6,13.0
Scratch,Dynamic Punch,Normal,6,4,1.5,Fighting,90,-50,-1.8,13.0
Scratch,Mega Drain,Normal,6,4,1.5,Grass,25,-50,-0.5,13.0
